,Stock_Name,Adjusted_Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Label,negative_score,neutral_score,positive_score
1184,PAYTM.NS,2024-11-06,765.0,804.0,762.7999877929688,797.7000122070312,10187282,0.0,0.0,1,0.97976744,0.01669104,0.00354159
1185,PAYTM.NS,2024-11-07,799.9000244140625,813.3499755859375,790.25,795.8499755859375,7417765,0.0,0.0,-1,0.99266887,0.00414794,0.00318319
1186,PAYTM.NS,2024-11-08,796.0,855.0999755859375,788.7999877929688,848.5499877929688,22266898,0.0,0.0,1,0.12919761,0.821453,0.04934938
1187,PAYTM.NS,2024-11-11,848.0,853.8499755859375,813.2000122070312,820.1500244140625,7301548,0.0,0.0,1,0.9927342,0.00415721,0.00310861
1188,PAYTM.NS,2024-11-12,828.0,839.8499755859375,785.3499755859375,789.7000122070312,5713703,0.0,0.0,-1,0.05570566,0.88907564,0.05521873
1189,PAYTM.NS,2024-11-13,791.0,794.0499877929688,750.0,753.25,7588676,0.0,0.0,1,0.0979017,0.8528186,0.04927967
1190,PAYTM.NS,2024-11-14,766.0,797.5499877929688,763.0499877929688,769.0999755859375,10003402,0.0,0.0,1,0.9927411,0.0041464,0.00311243
1192,PAYTM.NS,2024-11-19,787.0,834.0,787.0,814.25,12025683,0.0,0.0,1,0.99244165,0.00424759,0.00331076
1193,PAYTM.NS,2024-11-21,823.7000122070312,853.0,808.5499877929688,845.4000244140625,14018817,0.0,0.0,1,0.99262166,0.00418207,0.00319622
1194,PAYTM.NS,2024-11-22,846.0,909.75,843.0499877929688,900.9500122070312,24483483,0.0,0.0,1,0.99266315,0.00408789,0.00324898
1195,PAYTM.NS,2024-11-25,913.7999877929688,939.0,881.0499877929688,892.9500122070312,16086434,0.0,0.0,1,0.99268615,0.00413305,0.00318074
1196,PAYTM.NS,2024-11-26,896.0,911.1500244140624,879.4000244140625,886.5999755859375,9123404,0.0,0.0,1,0.99255294,0.00417387,0.00327315
1197,PAYTM.NS,2024-11-27,891.25,925.0,886.8499755859375,918.9500122070312,9576584,0.0,0.0,1,0.0473795,0.89474636,0.0578741
1198,PAYTM.NS,2024-11-28,924.0,950.0,912.75,926.6500244140624,14159368,0.0,0.0,1,0.9928301,0.0042033,0.00296673
1199,PAYTM.NS,2024-11-29,930.7000122070312,952.0,895.2000122070312,901.75,9897640,0.0,0.0,-1,0.1369286,0.8149254,0.04814596
1200,PAYTM.NS,2024-12-02,903.0,911.8499755859376,882.2000122070312,895.9500122070312,6402867,0.0,0.0,1,0.0617437,0.88681686,0.05143948
1201,PAYTM.NS,2024-12-03,899.7000122070312,910.0,890.7000122070312,902.5999755859376,4660020,0.0,0.0,1,0.06696548,0.8820732,0.05096132
1202,PAYTM.NS,2024-12-04,906.0,942.0,902.5999755859376,939.8499755859376,9325615,0.0,0.0,1,0.06642471,0.88259673,0.05097858
1204,PAYTM.NS,2024-12-06,959.5999755859376,991.25,942.0,976.25,11224773,0.0,0.0,1,0.7808001,0.2069819,0.01221795
1205,PAYTM.NS,2024-12-09,997.4500122070312,1007.0,968.0499877929688,971.9500122070312,10303658,0.0,0.0,1,0.8670423,0.12249885,0.01045884
1206,PAYTM.NS,2024-12-10,974.0,986.3499755859376,958.0999755859376,967.0,6086764,0.0,0.0,1,0.98214793,0.01440593,0.00344621
1207,PAYTM.NS,2024-12-11,971.4000244140624,973.2000122070312,952.0,955.5999755859376,3921575,0.0,0.0,-1,0.07025749,0.8701279,0.05961463
1208,PAYTM.NS,2024-12-12,956.5,968.0,943.5,955.5999755859376,4257312,0.0,0.0,-1,0.07077139,0.8795125,0.04971613
1209,PAYTM.NS,2024-12-13,949.9500122070312,989.2999877929688,934.2000122070312,984.25,7573762,0.0,0.0,1,0.98272264,0.01365019,0.00362714
1210,PAYTM.NS,2024-12-16,987.0,1013.0499877929688,977.0499877929688,1007.0499877929688,8595275,0.0,0.0,-1,0.258381,0.7065992,0.03501983
1211,PAYTM.NS,2024-12-17,1005.0,1062.949951171875,999.0499877929688,1014.6500244140624,16447810,0.0,0.0,1,0.45886928,0.51117647,0.02995433
1213,PAYTM.NS,2024-12-19,990.0,1016.0,976.5499877929688,996.0999755859376,6838630,0.0,0.0,1,0.592906,0.38280788,0.02428609
1214,PAYTM.NS,2024-12-20,999.9000244140624,1006.2000122070312,940.0499877929688,945.25,8211160,0.0,0.0,1,0.08029091,0.8687829,0.0509262
1215,PAYTM.NS,2024-12-23,959.7999877929688,978.7999877929688,944.4500122070312,966.0999755859376,5877303,0.0,0.0,1,0.9927981,0.00421714,0.00298468
1218,PAYTM.NS,2024-12-27,1005.9500122070312,1025.0,986.25,1014.25,6583937,0.0,0.0,1,0.9924654,0.00472576,0.0028088
1219,PAYTM.NS,2024-12-30,1017.0,1026.0,1005.2999877929688,1020.9000244140624,6591036,0.0,0.0,-1,0.9926041,0.00417584,0.00322009
1220,PAYTM.NS,2024-12-31,1015.0,1030.949951171875,1007.0999755859376,1017.8499755859376,4349328,0.0,0.0,-1,0.99280906,0.00420469,0.00298621
1221,PAYTM.NS,2025-01-01,1009.0,1009.0,976.2999877929688,987.5999755859376,6329723,0.0,0.0,-1,0.99275863,0.00417665,0.00306463
1238,RELIANCE.NS,2024-09-18,1470.0,1482.0,1460.550048828125,1463.449951171875,8574714,0.0,0.0,1,0.9924871,0.00416187,0.00335106
1239,RELIANCE.NS,2024-09-19,1466.25,1476.5,1455.550048828125,1469.675048828125,16955902,0.0,0.0,1,0.9446358,0.04862916,0.00673501
1240,RELIANCE.NS,2024-09-20,1474.0,1495.0,1471.375,1485.925048828125,30897320,0.0,0.0,1,0.08468612,0.8687892,0.04652471
1241,RELIANCE.NS,2024-09-23,1491.0,1501.5,1488.949951171875,1493.375,8832314,0.0,0.0,-1,0.98784745,0.00894742,0.00320511
1242,RELIANCE.NS,2024-09-24,1488.5,1500.5,1487.875,1489.375,17137444,0.0,0.0,-1,0.06595395,0.88216126,0.05188486
1243,RELIANCE.NS,2024-09-25,1483.9000244140625,1496.5,1480.199951171875,1493.949951171875,7069002,0.0,0.0,-1,0.990453,0.00599558,0.00355151
1244,RELIANCE.NS,2024-09-26,1490.6500244140625,1504.0,1488.050048828125,1497.949951171875,18818998,0.0,0.0,1,0.04768252,0.89433056,0.05798681
1245,RELIANCE.NS,2024-09-27,1499.0,1533.4749755859375,1492.0,1526.175048828125,20597478,0.0,0.0,-1,0.9898028,0.00652561,0.00367155
1246,RELIANCE.NS,2024-09-30,1519.4000244140625,1524.9749755859375,1474.4000244140625,1476.574951171875,27008814,0.0,0.0,1,0.97019064,0.02461367,0.00519574
1247,RELIANCE.NS,2024-10-01,1480.6500244140625,1487.949951171875,1462.824951171875,1464.824951171875,16431642,0.0,0.0,-1,0.9817902,0.01443007,0.00377972
1248,RELIANCE.NS,2024-10-03,1436.574951171875,1449.4000244140625,1402.074951171875,1406.9749755859375,37757294,0.0,0.0,-1,0.99279505,0.00417309,0.00303193
1249,RELIANCE.NS,2024-10-04,1403.925048828125,1417.3499755859375,1381.7750244140625,1386.5250244140625,37072876,0.0,0.0,1,0.99252784,0.00416788,0.00330424
1250,RELIANCE.NS,2024-10-07,1393.5,1396.5,1361.375,1370.7249755859375,22181340,0.0,0.0,1,0.99271095,0.00417256,0.00311653
1251,RELIANCE.NS,2024-10-08,1372.9749755859375,1401.0,1365.0999755859375,1397.3499755859375,17020808,0.0,0.0,1,0.980917,0.01533996,0.00374302
1252,RELIANCE.NS,2024-10-09,1397.5250244140625,1400.9749755859375,1372.5,1374.5999755859375,14310610,0.0,0.0,1,0.99238175,0.00466852,0.00294969
1253,RELIANCE.NS,2024-10-10,1380.0250244140625,1386.0,1369.425048828125,1371.050048828125,22358646,0.0,0.0,-1,0.08147048,0.8657417,0.05278778
1254,RELIANCE.NS,2024-10-11,1370.0,1383.2750244140625,1368.824951171875,1372.0999755859375,7980122,0.0,0.0,1,0.9924384,0.00422991,0.00333176
1255,RELIANCE.NS,2024-10-14,1379.449951171875,1380.074951171875,1368.25,1372.5250244140625,12221432,0.0,0.0,-1,0.9923349,0.00428612,0.00337904
1256,RELIANCE.NS,2024-10-15,1358.5250244140625,1371.699951171875,1340.699951171875,1344.0250244140625,33762794,0.0,0.0,-1,0.9925978,0.00416242,0.00323983
1257,RELIANCE.NS,2024-10-16,1340.0,1364.0,1337.625,1354.074951171875,20034438,0.0,0.0,1,0.9926803,0.00429806,0.00302166
1258,RELIANCE.NS,2024-10-17,1365.699951171875,1368.449951171875,1352.050048828125,1356.425048828125,15543660,0.0,0.0,-1,0.99260896,0.00417968,0.00321129
1259,RELIANCE.NS,2024-10-18,1352.175048828125,1368.425048828125,1341.324951171875,1359.300048828125,12082452,0.0,0.0,1,0.9926126,0.0041676,0.00321966
1260,RELIANCE.NS,2024-10-21,1367.125,1374.0,1357.7249755859375,1369.199951171875,14067408,0.0,0.0,1,0.99264055,0.00417297,0.00318642
1261,RELIANCE.NS,2024-10-22,1369.199951171875,1376.0,1340.2249755859375,1343.3499755859375,15831960,0.0,0.0,-1,0.99273807,0.00417399,0.00308796
1262,RELIANCE.NS,2024-10-23,1337.5,1357.4749755859375,1335.0,1338.5250244140625,17214742,0.0,0.0,-1,0.99269813,0.00426778,0.00303412
1263,RELIANCE.NS,2024-10-24,1335.2750244140625,1343.699951171875,1323.125,1339.800048828125,22155934,0.0,0.0,1,0.99251044,0.0043069,0.00318259
1264,RELIANCE.NS,2024-10-25,1343.5,1344.3499755859375,1322.0,1327.8499755859375,18597496,0.0,0.0,1,0.9927568,0.00417553,0.00306781
1265,RELIANCE.NS,2024-10-28,1337.0,1353.0,1322.0999755859375,1334.3499755859375,10824350,0.0,2.0,-1,0.09787855,0.85767096,0.04445051
1267,RELIANCE.NS,2024-10-30,1335.0,1350.0,1325.3499755859375,1343.9000244140625,11984423,0.0,0.0,-1,0.9910706,0.00583683,0.00309252
1270,RELIANCE.NS,2024-11-04,1337.8499755859375,1340.0,1285.0999755859375,1302.1500244140625,19796890,0.0,0.0,-1,0.99259686,0.00411837,0.00328478
1273,RELIANCE.NS,2024-11-07,1324.0,1324.0,1302.5999755859375,1305.6500244140625,9611974,0.0,0.0,-1,0.9927226,0.00419593,0.00308152
1274,RELIANCE.NS,2024-11-08,1297.6500244140625,1301.6500244140625,1275.0,1283.75,19814406,0.0,0.0,-1,0.9535909,0.04059509,0.00581397
1275,RELIANCE.NS,2024-11-11,1278.949951171875,1286.0,1267.0,1272.699951171875,9056552,0.0,0.0,1,0.9832078,0.01355778,0.0032345
1276,RELIANCE.NS,2024-11-12,1275.550048828125,1289.300048828125,1267.5,1274.25,10671091,0.0,0.0,-1,0.9926312,0.00418514,0.00318364
1277,RELIANCE.NS,2024-11-13,1270.25,1275.449951171875,1249.5,1252.050048828125,14633633,0.0,0.0,-1,0.99261636,0.00425837,0.00312524
1278,RELIANCE.NS,2024-11-14,1253.5999755859375,1272.5999755859375,1251.0999755859375,1267.5999755859375,12612633,0.0,0.0,1,0.9926212,0.00415949,0.00321923
1279,RELIANCE.NS,2024-11-18,1267.5999755859375,1272.9000244140625,1243.9000244140625,1260.75,13620611,0.0,0.0,-1,0.9925166,0.0042472,0.0032362
1280,RELIANCE.NS,2024-11-19,1260.75,1281.5,1235.1500244140625,1241.6500244140625,14183746,0.0,0.0,-1,0.8706416,0.12001319,0.00934521
1281,RELIANCE.NS,2024-11-21,1241.6500244140625,1243.949951171875,1217.25,1223.0,19433843,0.0,0.0,1,0.9592054,0.03560676,0.00518785
1282,RELIANCE.NS,2024-11-22,1229.4000244140625,1268.8499755859375,1222.449951171875,1265.4000244140625,20471957,0.0,0.0,1,0.9925633,0.00420635,0.00323037
1283,RELIANCE.NS,2024-11-25,1290.0,1304.449951171875,1282.449951171875,1287.0,28923341,0.0,0.0,1,0.9927597,0.00417774,0.0030626
1284,RELIANCE.NS,2024-11-26,1294.949951171875,1297.8499755859375,1284.199951171875,1295.699951171875,9247557,0.0,0.0,-1,0.9926239,0.00417463,0.00320138
1285,RELIANCE.NS,2024-11-27,1293.5,1303.8499755859375,1286.0,1293.199951171875,9572746,0.0,0.0,-1,0.949193,0.04498577,0.00582122
1286,RELIANCE.NS,2024-11-28,1289.949951171875,1296.5999755859375,1269.050048828125,1270.800048828125,15027412,0.0,0.0,1,0.98735136,0.00979973,0.00284892
1287,RELIANCE.NS,2024-11-29,1280.0,1299.5,1275.25,1292.199951171875,13202307,0.0,0.0,-1,0.9846473,0.01187274,0.00347994
1288,RELIANCE.NS,2024-12-02,1288.0,1311.3499755859375,1277.050048828125,1309.1500244140625,11024152,0.0,0.0,1,0.37108517,0.59623355,0.03268132
1289,RELIANCE.NS,2024-12-03,1317.0,1326.800048828125,1307.0,1323.300048828125,16869482,0.0,0.0,1,0.981157,0.01537783,0.00346518
1290,RELIANCE.NS,2024-12-04,1326.0,1328.4000244140625,1304.050048828125,1308.949951171875,19608540,0.0,0.0,1,0.9200077,0.07240267,0.00758962
1291,RELIANCE.NS,2024-12-05,1314.3499755859375,1329.949951171875,1306.1500244140625,1322.050048828125,16858723,0.0,0.0,1,0.9901371,0.00690909,0.00295373
1292,RELIANCE.NS,2024-12-06,1323.9000244140625,1323.9000244140625,1310.0,1311.550048828125,9037514,0.0,0.0,-1,0.9562143,0.03756343,0.00622223
1293,RELIANCE.NS,2024-12-09,1303.0,1315.0,1293.0999755859375,1295.1500244140625,14650002,0.0,0.0,-1,0.3161656,0.6477296,0.03610481
1294,RELIANCE.NS,2024-12-10,1289.25,1294.9000244140625,1280.199951171875,1284.8499755859375,16043729,0.0,0.0,-1,0.98285645,0.01356828,0.00357533
1295,RELIANCE.NS,2024-12-11,1285.0,1290.0,1276.050048828125,1278.199951171875,11724373,0.0,0.0,-1,0.328682,0.6326137,0.03870424
1296,RELIANCE.NS,2024-12-12,1270.0,1278.199951171875,1260.5999755859375,1262.9000244140625,20906813,0.0,0.0,-1,0.9877681,0.00915652,0.00307535
1297,RELIANCE.NS,2024-12-13,1260.0,1275.199951171875,1239.5999755859375,1272.8499755859375,28630222,0.0,0.0,1,0.21320158,0.7453119,0.04148649
1298,RELIANCE.NS,2024-12-16,1275.0,1281.0,1266.550048828125,1268.300048828125,9486781,0.0,0.0,-1,0.96152383,0.03394885,0.00452739
1299,RELIANCE.NS,2024-12-17,1261.050048828125,1263.9000244140625,1242.800048828125,1245.300048828125,17462791,0.0,0.0,-1,0.11960781,0.83139026,0.04900188
1300,RELIANCE.NS,2024-12-18,1240.6500244140625,1259.949951171875,1240.6500244140625,1253.25,12670179,0.0,0.0,-1,0.98894846,0.00724129,0.00381025
1301,RELIANCE.NS,2024-12-19,1239.0,1244.9000244140625,1229.0,1230.449951171875,14244653,0.0,0.0,-1,0.9840336,0.01241684,0.00354959
1302,RELIANCE.NS,2024-12-20,1224.0,1239.5,1201.5,1205.300048828125,20312896,0.0,0.0,1,0.10783929,0.84484285,0.04731781
1303,RELIANCE.NS,2024-12-23,1215.0,1227.199951171875,1213.199951171875,1222.300048828125,10052824,0.0,0.0,1,0.91302717,0.07837465,0.00859819
1304,RELIANCE.NS,2024-12-24,1222.300048828125,1233.550048828125,1221.0,1222.75,6734917,0.0,0.0,0,0.08576934,0.86389023,0.05034038
1305,RELIANCE.NS,2024-12-26,1224.25,1227.699951171875,1214.25,1216.550048828125,10016178,0.0,0.0,-1,0.9304249,0.06256859,0.00700654
1306,RELIANCE.NS,2024-12-27,1218.300048828125,1227.9000244140625,1217.0,1221.050048828125,7000397,0.0,0.0,-1,0.755624,0.22899477,0.01538124
1307,RELIANCE.NS,2024-12-30,1216.4000244140625,1223.199951171875,1208.0999755859375,1210.699951171875,8818766,0.0,0.0,-1,0.9925621,0.0043908,0.00304708
1308,RELIANCE.NS,2024-12-31,1208.0,1219.0999755859375,1206.1500244140625,1215.449951171875,6405475,0.0,0.0,1,0.9925648,0.00416114,0.00327401
1309,RELIANCE.NS,2025-01-01,1214.8499755859375,1226.300048828125,1211.5999755859375,1221.25,5892590,0.0,0.0,1,0.9927545,0.00420061,0.0030449
1314,SBIN.NS,2024-09-02,817.2999877929688,825.4000244140625,813.0499877929688,822.1500244140625,11813750,0.0,0.0,1,0.9913585,0.00547691,0.0031646
1316,SBIN.NS,2024-09-04,815.4500122070312,818.6500244140625,813.6500244140625,816.5,10789570,0.0,0.0,1,0.98754674,0.00870942,0.00374387
1317,SBIN.NS,2024-09-05,818.3499755859375,822.1500244140625,814.4000244140625,818.75,8395074,0.0,0.0,-1,0.15646535,0.79589707,0.04763751
1319,SBIN.NS,2024-09-09,785.0,788.2000122070312,771.0,784.25,21322103,0.0,0.0,1,0.9916842,0.00531046,0.00300537
1324,SBIN.NS,2024-09-16,790.8499755859375,795.0,784.4000244140625,785.5499877929688,9553736,0.0,0.0,-1,0.98334527,0.01243742,0.00421728
1327,SBIN.NS,2024-09-19,795.0499877929688,801.3499755859375,784.0499877929688,789.9500122070312,10645478,0.0,0.0,1,0.9846845,0.01195925,0.00335627
1328,SBIN.NS,2024-09-20,794.8499755859375,794.8499755859375,779.5,781.7000122070312,21372244,0.0,0.0,1,0.9731846,0.02279564,0.0040197
1330,SBIN.NS,2024-09-24,799.25,804.25,796.5,798.25,15180653,0.0,0.0,0,0.9924604,0.00417641,0.00336316
1331,SBIN.NS,2024-09-25,797.9000244140625,798.0,788.7000122070312,793.0999755859375,18465571,0.0,0.0,1,0.99276793,0.00463077,0.00260126
1332,SBIN.NS,2024-09-26,796.0,803.0,791.5999755859375,801.8499755859375,23198842,0.0,0.0,1,0.9926092,0.00415043,0.0032403
1333,SBIN.NS,2024-09-27,801.8499755859375,808.0,798.4500122070312,802.6500244140625,15193681,0.0,0.0,0,0.99193585,0.00462063,0.0034435
1334,SBIN.NS,2024-09-30,801.9000244140625,802.5999755859375,786.4500122070312,787.9000244140625,15484573,0.0,0.0,-1,0.93427277,0.05901441,0.00671282
1335,SBIN.NS,2024-10-01,788.0,800.3499755859375,788.0,796.9500122070312,13280535,0.0,0.0,-1,0.99265444,0.00419518,0.00315044
1336,SBIN.NS,2024-10-03,789.9000244140625,804.0,784.2999877929688,794.0999755859375,15944135,0.0,0.0,-1,0.9926685,0.00419354,0.00313788
1337,SBIN.NS,2024-10-04,792.0,809.8499755859375,785.25,796.6500244140625,20097454,0.0,0.0,1,0.99257576,0.00425213,0.00317211
1338,SBIN.NS,2024-10-07,800.0,804.0,765.4000244140625,770.6500244140625,24267990,0.0,0.0,-1,0.99255,0.00444071,0.00300927
1339,SBIN.NS,2024-10-08,772.25,784.4000244140625,772.25,781.4500122070312,8560960,0.0,0.0,1,0.99250716,0.00417383,0.00331895
1340,SBIN.NS,2024-10-09,786.7000122070312,804.3499755859375,782.0499877929688,797.4000244140625,18758697,0.0,0.0,1,0.99270517,0.00418315,0.00311163
1341,SBIN.NS,2024-10-10,799.0,804.4500122070312,795.0,797.0999755859375,10241015,0.0,0.0,0,0.9927859,0.00455057,0.00266359
1342,SBIN.NS,2024-10-11,797.2000122070312,802.7000122070312,793.0,799.75,14322720,0.0,0.0,1,0.98984516,0.00637719,0.00377762
1343,SBIN.NS,2024-10-14,802.0,809.25,800.7999877929688,805.1500244140625,8967564,0.0,0.0,1,0.99281114,0.00417014,0.00301869
1344,SBIN.NS,2024-10-15,805.5,807.5,801.5999755859375,804.6500244140625,6252104,0.0,0.0,1,0.9926171,0.00414016,0.00324269
1345,SBIN.NS,2024-10-16,802.7999877929688,809.0,802.0499877929688,805.4500122070312,6494240,0.0,0.0,1,0.9927817,0.00423937,0.002979
1346,SBIN.NS,2024-10-17,809.5,819.5,806.0,811.0499877929688,18580553,0.0,0.0,0,0.9796877,0.01685389,0.00345848
1347,SBIN.NS,2024-10-18,811.0999755859375,822.5999755859375,802.9000244140625,820.4000244140625,11704698,0.0,0.0,1,0.9924718,0.00425632,0.00327193
1348,SBIN.NS,2024-10-21,824.7000122070312,826.4500122070312,809.0,813.9500122070312,10359618,0.0,0.0,-1,0.9860875,0.01046559,0.00344691
1349,SBIN.NS,2024-10-22,814.0,816.8499755859375,787.5,790.4000244140625,16645356,0.0,0.0,-1,0.99259996,0.00417838,0.00322171
1350,SBIN.NS,2024-10-23,790.0,792.5999755859375,779.7999877929688,786.0,13866198,0.0,0.0,-1,0.9926628,0.00418469,0.0031526
1351,SBIN.NS,2024-10-24,786.0499877929688,797.0,784.6500244140625,794.5499877929688,5607500,0.0,0.0,1,0.99276465,0.00421745,0.00301796
1352,SBIN.NS,2024-10-25,798.0,800.75,772.0,780.9500122070312,9717125,0.0,0.0,1,0.99059147,0.00673011,0.00267846
1353,SBIN.NS,2024-10-28,783.7999877929688,803.9500122070312,783.5499877929688,792.0499877929688,13757251,0.0,0.0,1,0.99245596,0.0042559,0.00328822
1354,SBIN.NS,2024-10-29,796.0,834.8499755859375,790.5,832.7000122070312,28274791,0.0,0.0,-1,0.9928375,0.00427063,0.00289191
1355,SBIN.NS,2024-10-30,828.0,833.0,821.0499877929688,822.4500122070312,15977682,0.0,0.0,-1,0.99133074,0.00557825,0.00309095
1356,SBIN.NS,2024-10-31,820.0,828.0,813.5499877929688,820.2000122070312,13402324,0.0,0.0,1,0.9927045,0.00416936,0.00312614
1358,SBIN.NS,2024-11-04,822.7000122070312,837.5,807.0999755859375,829.8499755859375,14498161,0.0,0.0,1,0.0455533,0.8956429,0.0588039
1359,SBIN.NS,2024-11-05,829.8499755859375,851.4000244140625,826.25,849.2000122070312,26254561,0.0,0.0,1,0.9859487,0.01043687,0.00361446
1360,SBIN.NS,2024-11-06,849.2000122070312,861.4000244140625,846.2000122070312,854.7999877929688,15002433,0.0,0.0,1,0.19133851,0.7664576,0.0422039
1361,SBIN.NS,2024-11-07,861.0,862.4000244140625,846.7000122070312,859.5999755859375,15283847,0.0,0.0,0,0.9909196,0.00597743,0.00310294
1362,SBIN.NS,2024-11-08,859.5999755859375,863.5,834.2000122070312,843.1500244140625,26139105,0.0,0.0,1,0.04567509,0.89677376,0.05755125
1363,SBIN.NS,2024-11-11,846.0,854.0,842.0,847.6500244140625,12621337,0.0,0.0,1,0.98732865,0.00963206,0.00303926
1364,SBIN.NS,2024-11-12,852.5,853.4000244140625,824.2999877929688,826.7000122070312,11350729,0.0,0.0,-1,0.07345013,0.87672174,0.04982807
1365,SBIN.NS,2024-11-13,823.3499755859375,831.75,804.6500244140625,808.6500244140625,13756706,0.0,0.0,-1,0.97408354,0.02126337,0.00465309
1367,SBIN.NS,2024-11-18,811.0,816.7000122070312,799.25,814.2999877929688,9322451,0.0,0.0,1,0.9925029,0.00438297,0.00311405
1368,SBIN.NS,2024-11-19,819.0,820.2999877929688,800.0999755859375,803.0,13677029,0.0,0.0,-1,0.9903052,0.00681095,0.00288378
1369,SBIN.NS,2024-11-21,798.5,798.5,761.5499877929688,780.75,29486577,0.0,0.0,1,0.99256694,0.00430278,0.00313025
1370,SBIN.NS,2024-11-22,786.0,819.9500122070312,784.0499877929688,816.0499877929688,20665405,0.0,0.0,1,0.9925333,0.00432695,0.00313966
1371,SBIN.NS,2024-11-25,827.0,849.5999755859375,825.6500244140625,844.4500122070312,23434605,0.0,0.0,1,0.99253416,0.00442398,0.00304185
1372,SBIN.NS,2024-11-26,844.0,846.7000122070312,835.5499877929688,839.4000244140625,8893744,0.0,0.0,-1,0.9923018,0.00476443,0.00293375
1373,SBIN.NS,2024-11-27,838.5,842.5,832.0999755859375,834.0999755859375,8375108,0.0,0.0,-1,0.9789883,0.01708387,0.00392784
1374,SBIN.NS,2024-11-28,834.0999755859375,845.7999877929688,830.5,838.8499755859375,13505677,0.0,0.0,1,0.9905634,0.00671574,0.00272086
1375,SBIN.NS,2024-11-29,841.0999755859375,844.0499877929688,831.5499877929688,838.9500122070312,10822949,0.0,0.0,-1,0.99130297,0.00547849,0.0032185
1376,SBIN.NS,2024-12-02,838.9500122070312,842.0,832.7000122070312,836.4000244140625,6651119,0.0,0.0,-1,0.95581704,0.03900689,0.00517603
1377,SBIN.NS,2024-12-03,838.0,856.5999755859375,836.9000244140625,853.9500122070312,12186182,0.0,0.0,1,0.06612214,0.8797241,0.05415374
1378,SBIN.NS,2024-12-04,853.9500122070312,864.0,850.2999877929688,859.7000122070312,10749716,0.0,0.0,1,0.33719262,0.6256385,0.03716888
1379,SBIN.NS,2024-12-05,860.0,871.4500122070312,855.5999755859375,865.4500122070312,14716036,0.0,0.0,1,0.26797125,0.6956657,0.03636301
1380,SBIN.NS,2024-12-06,865.25,875.4500122070312,857.0,863.6500244140625,14520568,0.0,0.0,-1,0.26644453,0.6924248,0.04113066
1381,SBIN.NS,2024-12-09,859.0,866.8499755859375,856.9500122070312,858.0499877929688,9630346,0.0,0.0,1,0.98968,0.00747861,0.00284146
1382,SBIN.NS,2024-12-10,861.7999877929688,868.9500122070312,858.0499877929688,867.5,7379849,0.0,0.0,1,0.9921198,0.00492998,0.00295025
